epoch,train_loss,train_f1,val_loss,val_P,val_R,val_F1,test_loss,test_P,test_R,test_F1
1,1.256611748389223,0.762594397402765,0.4704778417944908,0.8915400892618158,0.8915400892618158,0.8915400887618157,0.6786113721983773,0.8486244357867607,0.8486244357867607,0.8486244352867607
2,0.34348059465821446,0.915680594381876,0.2761912830173969,0.930581441258655,0.930581441258655,0.930581440758655,0.4482071484838213,0.9007469116215836,0.9007469116215836,0.9007469111215836
3,0.18217078560605376,0.9560325324283991,0.20195910334587097,0.9476142024841985,0.9476142024841985,0.9476142019841984,0.3538655234234674,0.9211825062085054,0.9211825062085054,0.9211825057085054
4,0.11345800547689096,0.97342501732765,0.1535604540258646,0.9614143600021315,0.9614143600021315,0.9614143595021315,0.3189662780080523,0.9246873472226239,0.9246873472226239,0.9246873467226239
5,0.07390230500910999,0.9830451787740195,0.1361076757311821,0.9693429124481147,0.9693429124481147,0.9693429119481146,0.32219943404197693,0.931727406450061,0.931727406450061,0.9317274059500612
6,0.05270832949383461,0.9887653836047218,0.13726386614143848,0.9687818168219964,0.9687818168219964,0.9687818163219963,0.3126058450766972,0.9306932542510484,0.9306932542510484,0.9306932537510484
7,0.037128033754522845,0.9926585510471839,0.12781469710171223,0.9702155651113217,0.9702155651113217,0.9702155646113216,0.3187018015554973,0.9365140498855654,0.9365140498855654,0.9365140493855654
8,0.03660851737799834,0.9922484266305366,0.1342337941750884,0.971519920841395,0.971519920841395,0.971519920341395,0.31482123902865816,0.9332287662554097,0.9332287662554097,0.9332287657554097
