epoch,train_loss,train_f1,val_loss,val_P,val_R,val_F1,test_loss,test_P,test_R,test_F1
1,1.2430246295047855,0.7648250160413702,0.4627614840865135,0.8919447655207996,0.8919447655207996,0.8919447650207996,0.6756116875580379,0.8531663930151833,0.8531663930151833,0.8531663925151832
2,0.33361041404870545,0.9213932044472551,0.2627177834510803,0.9415082201234967,0.9415082201234967,0.9415082196234966,0.4498989241463797,0.9024464495021387,0.9024464495021387,0.9024464490021387
3,0.20134909659511036,0.9491570531005732,0.20700501650571823,0.9481214014370729,0.9481214014370729,0.9481214009370729,0.364428664956774,0.924785874180513,0.924785874180513,0.9247858736805129
4,0.14688425596543214,0.9622239594490016,0.16048570908606052,0.9646440504644124,0.9646440504644124,0.9646440499644123,0.3222310628209795,0.9306856946259044,0.9306856946259044,0.9306856941259042
5,0.08696515798253643,0.9798785561276352,0.13727061077952385,0.9701397749581041,0.9701397749581041,0.9701397744581041,0.3134778631584985,0.9305749540052156,0.9305749540052156,0.9305749535052156
6,0.059674913970858716,0.9866532876987568,0.13873245753347874,0.9694788279303893,0.9694788279303893,0.9694788274303893,0.3000989237001964,0.9374727508660559,0.9374727508660559,0.9374727503660558
7,0.04561850364525532,0.9901912712726553,0.12338309548795223,0.9752148117872685,0.9752148117872685,0.9752148112872685,0.31132406634943827,0.9318133779616922,0.9318133779616922,0.9318133774616921
8,0.03243073624915397,0.9933622794776089,0.1230119988322258,0.9727039735991856,0.9727039735991856,0.9727039730991855,0.302048642720495,0.9398113652667286,0.9398113652667286,0.9398113647667286
