epoch,train_loss,train_f1,val_loss,val_P,val_R,val_F1,test_loss,test_P,test_R,test_F1
1,2.5500528863918634,0.44018482022159405,1.6778809626897175,0.5970068513660325,0.5970068513660325,0.5970068508660324,1.7176930606365204,0.5788329278460073,0.5788329278460073,0.5788329273460072
2,1.2056570207631145,0.7000323541852652,1.2626370324028864,0.6820665597286053,0.6820665597286053,0.6820665592286053,1.2684471035997074,0.6760181562082245,0.6760181562082245,0.6760181557082244
3,0.7238999320033156,0.8106680573189321,1.0755026605394151,0.731372830323584,0.731372830323584,0.731372829823584,1.114794746041298,0.7208292004951389,0.7208292004951389,0.7208291999951388
4,0.43829993765663217,0.8876498676886685,1.0336628026432462,0.7390035766512998,0.7390035766512998,0.7390035761512997,1.0819476544857025,0.7344970565927497,0.7344970565927497,0.7344970560927496
5,0.25625092163681984,0.9392189162912439,1.0161077313952975,0.7529276804546785,0.7529276804546785,0.7529276799546785,1.1026176512241364,0.7403801364882819,0.7403801364882819,0.7403801359882819
6,0.1506746522622344,0.9697734049286335,1.0205047263039484,0.7566862209728873,0.7566862209728873,0.7566862204728872,1.0963463659087818,0.7417238840496095,0.7417238840496095,0.7417238835496094
7,0.0921826297302305,0.9842259722302079,1.0261093113157485,0.7654287610706901,0.7654287610706901,0.7654287605706901,1.1169753596186638,0.7532130008894745,0.7532130008894745,0.7532130003894747
8,0.06148365344622253,0.9916257252972818,1.044203327761756,0.7652034248550732,0.7652034248550732,0.7652034243550734,1.1315102328856785,0.7544298311306717,0.7544298311306717,0.7544298306306717
